# Temporary trajectory realization generation debug export
# RealizationNumberOneBased	21
# RealizationIndexZeroBased	20
# NormalizedGaussian	0.73350057313089556	-0.2638099304028626	-2.1635738261931472
Stage	StationIndex	CandidateIndex	Selected	SmoothnessScore	ReferenceMD	ReferenceIncl	ReferenceAz	ReferenceX	ReferenceY	ReferenceZ	MD	Abscissa	Incl	Az	X	Y	Z	TVD	North	East	DLS	BUR	TUR	VSect
raw-covariance-spherical-candidate	22	2	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535134.3110381635	328798.9392318076	910.61276731177315	910.61276731177315	6535134.3110381635	328798.9392318076				
incremental-md-incl-az-candidate	22	2	False	0.24213023155125191	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	957.8493279565572	957.8493279565572	1.0446008448054873	1.2457869569992348	6535134.3110381635	328798.9392318076	910.61276731177315	910.61276731177315	6535134.3110381635	328798.9392318076	0.013988089395571677	0.011123735377838173	-0.0098078745788710009	225.99199272279785
raw-covariance-spherical-candidate	22	3	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535123.0675114533	328784.57904847246	911.54112939614458	911.54112939614458	6535123.0675114533	328784.57904847246				
incremental-md-incl-az-candidate	22	3	False	0.00015988697547131281	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	950.07608890135418	950.07608890135418	0.55593012599489011	2.0048771551731313	6535123.0675114533	328784.57904847246	911.54112939614458	911.54112939614458	6535123.0675114533	328784.57904847246	0.0010790889507879295	-0.00059884315775082797	-0.0017009997193895288	214.27755290212934
raw-covariance-spherical-candidate	22	4	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535132.4195496282	328800.72468170035	915.32255242437475	915.32255242437475	6535132.4195496282	328800.72468170035				
incremental-md-incl-az-candidate	22	4	False	0.18171093965044083	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	962.31135951741442	962.31135951741442	0.96210788788168644	1.3097821864102728	6535132.4195496282	328800.72468170035	915.32255242437475	915.32255242437475	6535132.4195496282	328800.72468170035	0.011181788741744619	0.0085726629107552021	-0.0087509470816149459	227.81341511016561
raw-covariance-spherical-candidate	22	5	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535121.176022918	328786.3644983652	916.25091450874618	916.25091450874618	6535121.176022918	328786.3644983652				
incremental-md-incl-az-candidate	22	5	False	0.0010410747854002755	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	955.3735576099042	955.3735576099042	0.53680222341428785	2.0716884927313322	6535121.176022918	328786.3644983652	916.25091450874618	916.25091450874618	6535121.176022918	328786.3644983652	0.00094354670985534082	-0.00094090526334689173	-0.0001379623871144986	216.74165416499102
raw-covariance-spherical-candidate	22	6	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535121.8231862029	328785.75939600077	910.59393579638561	910.59393579638561	6535121.8231862029	328785.75939600077				
incremental-md-incl-az-candidate	22	6	False	0.0023826028973541469	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	950.1947228841243	950.1947228841243	0.63872531462147841	2.05175888386254	6535121.8231862029	328785.75939600077	910.59393579638561	910.59393579638561	6535121.8231862029	328785.75939600077	0.0012568743667892431	0.0012147896897851673	-0.00054098441544248033	215.90064678966064
raw-covariance-spherical-candidate	22	7	False		950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967					6535119.9316976676	328787.54484589351	915.3037209089872	915.3037209089872	6535119.9316976676	328787.54484589351				
incremental-md-incl-az-candidate	22	7	False	0.0020524355009976514	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	955.47578420013667	955.47578420013667	0.61205010847574481	2.1079398778761047	6535119.9316976676	328787.54484589351	915.3037209089872	915.3037209089872	6535119.9316976676	328787.54484589351	0.00064715493609746445	0.00055874539283129465	0.00056830307295641092	218.38103107013569
incremental-md-incl-az-candidate-selected	22	3	True	0.00015988697547131281	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	950.07608890135418	950.07608890135418	0.55593012599489011	2.0048771551731313	6535123.0675114533	328784.57904847246	911.54112939614458	911.54112939614458	6535123.0675114533	328784.57904847246	0.0010790889507879295	-0.00059884315775082797	-0.0017009997193895288	214.27755290212934
incremental-md-incl-az-selected	22		True	0.0033789767931349788	950.77999999999997	0.57246799465414	2.0176006153054447	6535127.7435305407	328792.6518650864	913.43184091025967	950.07608890135418	950.07608890135418	0.55593012599489011	2.0048771551731313	6535123.0675114533	328784.57904847246	911.54112939614458	911.54112939614458	6535123.0675114533	328784.57904847246	0.0010790889507879295	-0.00059884315775082797	-0.0017009997193895288	214.27755290212934
raw-covariance-spherical-candidate	23	0	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535124.5433569551	328823.51376943529	952.64781315619666	952.64781315619666	6535124.5433569551	328823.51376943529				
incremental-md-incl-az-candidate	23	0	False	0.20793130300008955	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1007.8778560121935	1007.8778560121935	1.0299963193920114	1.2492535065052515	6535124.5433569551	328823.51376943529	952.64781315619666	952.64781315619666	6535124.5433569551	328823.51376943529	0.012063474359428353	0.0099650208382540129	-0.0079306857384331408	253.24023525843876
raw-covariance-spherical-candidate	23	1	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535122.6134610642	328825.54047386727	957.52109167442973	957.52109167442973	6535122.6134610642	328825.54047386727				
incremental-md-incl-az-candidate	23	1	False	0.15620441773756177	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1012.6118478614756	1012.6118478614756	0.95732147803927703	1.3137352326563789	6535122.6134610642	328825.54047386727	957.52109167442973	957.52109167442973	6535122.6134610642	328825.54047386727	0.0097027954388508603	0.0078343680659842541	-0.0070008221683792726	255.2414947550613
raw-covariance-spherical-candidate	23	2	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535123.3201012462	328824.80775661167	951.62523960687486	951.62523960687486	6535123.3201012462	328824.80775661167				
incremental-md-incl-az-candidate	23	2	False	0.21098728764967123	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1008.0758384090843	1008.0758384090843	1.0766179313563917	1.3061261886216169	6535123.3201012462	328824.80775661167	951.62523960687486	951.62523960687486	6535123.3201012462	328824.80775661167	0.012235287497134125	0.01044322493273242	-0.0072414278006638355	254.50705401951214
raw-covariance-spherical-candidate	23	3	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535110.4303265326	328810.14810981642	952.61735361141336	952.61735361141336	6535110.4303265326	328810.14810981642				
incremental-md-incl-az-candidate	23	3	False	0.0010372931493494164	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1000.1066489293302	1000.1066489293302	0.65817631382539865	2.0513452559524303	6535110.4303265326	328810.14810981642	952.61735361141336	952.61735361141336	6535110.4303265326	328810.14810981642	0.002110813104229294	0.0020529356252296793	0.00080255763910130895	242.79904200652163
raw-covariance-spherical-candidate	23	4	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535121.3902053554	328826.83446104365	956.49851812510792	956.49851812510792	6535121.3902053554	328826.83446104365				
incremental-md-incl-az-candidate	23	4	False	0.1584523268842436	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1012.7928837161726	1012.7928837161726	1.0024714894922782	1.3674752113835684	6535121.3902053554	328826.83446104365	956.49851812510792	956.49851812510792	6535121.3902053554	328826.83446104365	0.0098656393725609914	0.0082940498169925547	-0.0063386577855650827	256.56624225646704
raw-covariance-spherical-candidate	23	5	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535108.5004306417	328812.1748142484	957.49063212964643	957.49063212964643	6535108.5004306417	328812.1748142484				
incremental-md-incl-az-candidate	23	5	False	0.0024556321808866244	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1005.642217021526	1005.642217021526	0.63829739575128086	2.1022063896816503	6535108.5004306417	328812.1748142484	957.49063212964643	957.49063212964643	6535108.5004306417	328812.1748142484	0.0017783724193699767	0.0015192176500922194	0.0015515163397594733	245.48213801605613
raw-covariance-spherical-candidate	23	6	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535109.2070708238	328811.4420969928	951.59478006209156	951.59478006209156	6535109.2070708238	328811.4420969928				
incremental-md-incl-az-candidate	23	6	False	0.0069012613330642347	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1000.3294918021789	1000.3294918021789	0.73773447762759392	2.0802878899753923	6535109.2070708238	328811.4420969928	951.59478006209156	951.59478006209156	6535109.2070708238	328811.4420969928	0.0037271492305394117	0.003641190257852589	0.0011832187906346547	244.50560593654336
raw-covariance-spherical-candidate	23	7	False		1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064					6535107.2771749329	328813.46880142478	956.46805858032462	956.46805858032462	6535107.2771749329	328813.46880142478				
incremental-md-incl-az-candidate	23	7	False	0.0065021095561783593	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1005.8421509163304	1005.8421509163304	0.71058993823071326	2.1244910810381521	6535107.2771749329	328813.46880142478	956.46805858032462	956.46805858032462	6535107.2771749329	328813.46880142478	0.0030463756001976347	0.0028271493610954046	0.0017396461421625986	247.20098761168126
incremental-md-incl-az-candidate-selected	23	3	True	0.0010372931493494164	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1000.1066489293302	1000.1066489293302	0.65817631382539865	2.0513452559524303	6535110.4303265326	328810.14810981642	952.61735361141336	952.61735361141336	6535110.4303265326	328810.14810981642	0.002110813104229294	0.0020529356252296793	0.00080255763910130895	242.79904200652163
incremental-md-incl-az-selected	23		True	0.0049663563758751122	1000.78	0.63704517697793028	1.9844393595175527	6535115.910265944	328818.49128543003	954.55793586826064	1000.1066489293302	1000.1066489293302	0.65817631382539865	2.0513452559524303	6535110.4303265326	328810.14810981642	952.61735361141336	952.61735361141336	6535110.4303265326	328810.14810981642	0.002110813104229294	0.0020529356252296793	0.00080255763910130895	242.79904200652163
raw-covariance-spherical-candidate	24	0	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535114.3346148543	328851.69853647635	992.29713748051051	992.29713748051051	6535114.3346148543	328851.69853647635				
incremental-md-incl-az-candidate	24	0	False	0.2531242836295744	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1059.3346728061883	1059.3346728061883	1.0780737080899896	1.0904234585272328	6535114.3346148543	328851.69853647635	992.29713748051051	992.29713748051051	6535114.3346148543	328851.69853647635	0.013829590271640406	0.010057367509164195	-0.01077406003626713	284.53249888372659
raw-covariance-spherical-candidate	24	1	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535112.3745942209	328853.99146414432	997.31543850176251	997.31543850176251	6535112.3745942209	328853.99146414432				
incremental-md-incl-az-candidate	24	1	False	0.19274200839710232	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1064.1337370260583	1064.1337370260583	0.99590325385784484	1.1526138170855409	6535112.3745942209	328853.99146414432	997.31543850176251	997.31543850176251	6535112.3745942209	328853.99146414432	0.011293426961585756	0.0077971793748465856	-0.009734628202262563	286.68548519305944
raw-covariance-spherical-candidate	24	2	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535113.145582065	328853.10295262549	991.19103535072247	991.19103535072247	6535113.145582065	328853.10295262549				
incremental-md-incl-az-candidate	24	2	False	0.25203872533952509	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1059.5401356743009	1059.5401356743009	1.1218534745379225	1.1488009320250712	6535113.145582065	328853.10295262549	991.19103535072247	991.19103535072247	6535113.145582065	328853.10295262549	0.013737683322573484	0.010334496866493126	-0.010046641426053604	285.83961743666299
raw-covariance-spherical-candidate	24	3	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535098.4890358262	328838.24878856749	992.25362420027761	992.25362420027761	6535098.4890358262	328838.24878856749				
incremental-md-incl-az-candidate	24	3	False	0.00012342200099046963	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1050.1587196860635	1050.1587196860635	0.65758665373066771	1.8938381782504099	6535098.4890358262	328838.24878856749	992.25362420027761	992.25362420027761	6535098.4890358262	328838.24878856749	0.0019229156130874947	0.00010809263576438966	-0.0031411130129610498	273.3316896153604
raw-covariance-spherical-candidate	24	4	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535111.1855614316	328855.39588029345	996.20933637197447	996.20933637197447	6535111.1855614316	328855.39588029345				
incremental-md-incl-az-candidate	24	4	False	0.19096137648218647	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1064.3165120705817	1064.3165120705817	1.0383552471354709	1.2086270577984761	6535111.1855614316	328855.39588029345	996.20933637197447	996.20933637197447	6535111.1855614316	328855.39588029345	0.011202087032817984	0.0080755498669926595	-0.0090108943680000664	288.05311489388151
raw-covariance-spherical-candidate	24	5	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535096.5290151928	328840.54171623546	997.27192522152961	997.27192522152961	6535096.5290151928	328840.54171623546				
incremental-md-incl-az-candidate	24	5	False	0.0012796359010589509	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1055.8947695746301	1055.8947695746301	0.6281725984607911	1.9460802890132514	6535096.5290151928	328840.54171623546	997.27192522152961	997.27192522152961	6535096.5290151928	328840.54171623546	0.0012523797458823705	-0.00048903743302686209	-0.0019619125272818394	276.2208577579367
raw-covariance-spherical-candidate	24	6	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535097.3000030369	328839.65320471663	991.14752207048957	991.14752207048957	6535097.3000030369	328839.65320471663				
incremental-md-incl-az-candidate	24	6	False	0.002405631841898348	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1050.4068103548277	1050.4068103548277	0.73870710223023006	1.933324625971427	6535097.3000030369	328839.65320471663	991.14752207048957	991.14752207048957	6535097.3000030369	328839.65320471663	0.0021980797175734303	0.001665196717715034	-0.0021309055173723834	275.09387162632544
raw-covariance-spherical-candidate	24	7	False		1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604					6535095.3399824034	328841.94613238459	996.16582309174157	996.16582309174157	6535095.3399824034	328841.94613238459				
incremental-md-incl-az-candidate	24	7	False	0.0015576888558329616	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1056.1097884003623	1056.1097884003623	0.70194827911156188	1.978414802461363	6535095.3399824034	328841.94613238459	996.16582309174157	996.16582309174157	6535095.3399824034	328841.94613238459	0.0011316989665979447	0.00080405307827380312	-0.0012333660959873427	277.99609763879397
incremental-md-incl-az-candidate-selected	24	3	True	0.00012342200099046963	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1050.1587196860635	1050.1587196860635	0.65758665373066771	1.8938381782504099	6535098.4890358262	328838.24878856749	992.25362420027761	992.25362420027761	6535098.4890358262	328838.24878856749	0.0019229156130874947	0.00010809263576438966	-0.0031411130129610498	273.3316896153604
incremental-md-incl-az-selected	24		True	0.0051721712945673676	1050.78	0.67195176201781681	1.9041542139258134	6535104.8372986289	328846.82233443047	994.23148028612604	1050.1587196860635	1050.1587196860635	0.65758665373066771	1.8938381782504099	6535098.4890358262	328838.24878856749	992.25362420027761	992.25362420027761	6535098.4890358262	328838.24878856749	0.0019229156130874947	0.00010809263576438966	-0.0031411130129610498	273.3316896153604
raw-covariance-spherical-candidate	25	0	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535105.534687127	328881.75037445582	1030.9187742570282	1030.9187742570282	6535105.534687127	328881.75037445582				
incremental-md-incl-az-candidate	25	0	False	0.25066334740777618	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1110.2183531648727	1110.2183531648727	1.122337233850746	1.0893647251722927	6535105.534687127	328881.75037445582	1030.9187742570282	1030.9187742570282	6535105.534687127	328881.75037445582	0.012647412042888799	0.0097232916715039863	-0.0089754578724177136	317.40014973200289
raw-covariance-spherical-candidate	25	1	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535103.552342332	328884.31760809454	1036.0709723237885	1036.0709723237885	6535103.552342332	328884.31760809454				
incremental-md-incl-az-candidate	25	1	False	0.18559219085700507	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1115.0907001432008	1115.0907001432008	1.0359707211529137	1.1589724466026428	6535103.552342332	328884.31760809454	1036.0709723237885	1036.0709723237885	6535103.552342332	328884.31760809454	0.010074884398182084	0.0074473255946116979	-0.0078866342153816049	319.67792145126452
raw-covariance-spherical-candidate	25	2	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535104.38437388	328883.25790399592	1029.7250123043725	1029.7250123043725	6535104.38437388	328883.25790399592				
incremental-md-incl-az-candidate	25	2	False	0.25234155190967733	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1110.4830211507024	1110.4830211507024	1.170633590061922	1.1456833288344523	6535104.38437388	328883.25790399592	1029.7250123043725	1029.7250123043725	6535104.38437388	328883.25790399592	0.01269256588002946	0.010154017290675554	-0.0082688452934354117	318.72525174060655
raw-covariance-spherical-candidate	25	3	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535087.8998284573	328868.24864375487	1030.8612700536817	1030.8612700536817	6535087.8998284573	328868.24864375487				
incremental-md-incl-az-candidate	25	3	False	0.0010964789037839484	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1100.1946472098334	1100.1946472098334	0.72097951519593606	1.9251939036550829	6535087.8998284573	328868.24864375487	1030.8612700536817	1030.8612700536817	6535087.8998284573	328868.24864375487	0.0013280441985631419	0.0012715435151355869	0.00058057147893642025	305.14556432381011
raw-covariance-spherical-candidate	25	4	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535102.402029085	328885.82513763465	1034.8772103711328	1034.8772103711328	6535102.402029085	328885.82513763465				
incremental-md-incl-az-candidate	25	4	False	0.18632899259846658	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1115.3294557690933	1115.3294557690933	1.0827953476350576	1.2125153423961519	6535102.402029085	328885.82513763465	1034.8772103711328	1034.8772103711328	6535102.402029085	328885.82513763465	0.010116544848544164	0.0078691457237489715	-0.0071979571198088621	321.06868267947084
raw-covariance-spherical-candidate	25	5	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535085.9174836623	328870.81587739359	1036.013468120442	1036.013468120442	6535085.9174836623	328870.81587739359				
incremental-md-incl-az-candidate	25	5	False	0.0032474825847563782	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1106.1467753463637	1106.1467753463637	0.69010827806303632	1.9827368278358373	6535085.9174836623	328870.81587739359	1036.013468120442	1036.013468120442	6535085.9174836623	328870.81587739359	0.0011481260832522616	0.00061442686172252792	0.0015234865455404645	308.24098921327385
raw-covariance-spherical-candidate	25	6	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535086.7495152103	328869.75617329497	1029.667508101026	1029.667508101026	6535086.7495152103	328869.75617329497				
incremental-md-incl-az-candidate	25	6	False	0.0075739229778706285	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1100.5115539787921	1100.5115539787921	0.80706760350123741	1.9559062054628644	6535086.7495152103	328869.75617329497	1029.667508101026	1029.667508101026	6535086.7495152103	328869.75617329497	0.0030799627160129663	0.0029857440171143779	0.0010466810977050045	306.95506893178685
raw-covariance-spherical-candidate	25	7	False		1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072					6535084.7671704153	328872.32340693369	1034.8197061677863	1034.8197061677863	6535084.7671704153	328872.32340693369				
incremental-md-incl-az-candidate	25	7	False	0.0069593413731144915	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1106.4247600329982	1106.4247600329982	0.76793524858244966	2.0062296800862214	6535084.7671704153	328872.32340693369	1034.8197061677863	1034.8197061677863	6535084.7671704153	328872.32340693369	0.0023543141010297524	0.0020123899565738235	0.0017590363678099408	310.06545075082437
incremental-md-incl-az-candidate-selected	25	3	True	0.0010964789037839484	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1100.1946472098334	1100.1946472098334	0.72097951519593606	1.9251939036550829	6535087.8998284573	328868.24864375487	1030.8612700536817	1030.8612700536817	6535087.8998284573	328868.24864375487	0.0013280441985631419	0.0012715435151355869	0.00058057147893642025	305.14556432381011
incremental-md-incl-az-selected	25		True	0.0031802092193574313	1100.78	0.70336768855371479	1.858775653373961	6535095.1509287711	328877.03689069476	1032.8692402124072	1100.1946472098334	1100.1946472098334	0.72097951519593606	1.9251939036550829	6535087.8998284573	328868.24864375487	1030.8612700536817	1030.8612700536817	6535087.8998284573	328868.24864375487	0.0013280441985631419	0.0012715435151355869	0.00058057147893642025	305.14556432381011
raw-covariance-spherical-candidate	26	0	False		1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816					6535097.750665131	328913.61425689084	1068.2770770030663	1068.2770770030663	6535097.750665131	328913.61425689084				
incremental-md-incl-az-candidate	26	0	False	0.30496053015599367	1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816	1161.7906581602424	1161.7906581602424	1.1765250141129993	0.96203255371801877	6535097.750665131	328913.61425689084	1068.2770770030663	1068.2770770030663	6535097.750665131	328913.61425689084	0.014300236679109086	0.010174277156793643	-0.010883977398190581	351.56838024848082
raw-covariance-spherical-candidate	26	1	False		1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816					6535095.7530087391	328916.47498284501	1073.5443096310448	1073.5443096310448	6535095.7530087391	328916.47498284501				
incremental-md-incl-az-candidate	26	1	False	0.23054210554931953	1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816	1166.708275491407	1166.708275491407	1.0836694624545029	1.0320179528959594	6535095.7530087391	328916.47498284501	1073.5443096310448	1073.5443096310448	6535095.7530087391	328916.47498284501	0.011589308289988281	0.0078186188492646025	-0.0096806440428087726	354.0071261344691
raw-covariance-spherical-candidate	26	2	False		1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816					6535096.6470775949	328915.21747654222	1066.9877926213092	1066.9877926213092	6535096.6470775949	328915.21747654222				
incremental-md-incl-az-candidate	26	2	False	0.3027013720323235	1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816	1162.0625927627977	1162.0625927627977	1.2232376381079422	1.018310400970925	6535096.6470775949	328915.21747654222	1066.9877926213092	1066.9877926213092	6535096.6470775949	328915.21747654222	0.01419998056157646	0.01047179805899745	-0.01020059056786593	352.92197713266722
raw-covariance-spherical-candidate	26	3	False		1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816					6535078.213560258	328900.10667678877	1068.2036157616756	1068.2036157616756	6535078.213560258	328900.10667678877				
incremental-md-incl-az-candidate	26	3	False	0.00010139373574769017	1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816	1150.2400154529639	1150.2400154529639	0.73714970109091871	1.8077895700989899	6535078.213560258	328900.10667678877	1068.2036157616756	1068.2036157616756	6535078.213560258	328900.10667678877	0.0015952989418291279	0.00039072744161261497	-0.0023010338417561726	338.44358319005431
raw-covariance-spherical-candidate	26	4	False		1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816					6535094.649421203	328918.0782024964	1072.2550252492877	1072.2550252492877	6535094.649421203	328918.0782024964				
incremental-md-incl-az-candidate	26	4	False	0.22753674139311475	1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816	1166.9505305140262	1166.9505305140262	1.1290132810816829	1.0860097983015822	6535094.649421203	328918.0782024964	1072.2550252492877	1072.2550252492877	6535094.649421203	328918.0782024964	0.011493400762899453	0.0081209726733089127	-0.0089969349266416643	355.43017356568942
raw-covariance-spherical-candidate	26	5	False		1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816					6535076.2159038661	328902.96740274294	1073.4708483896541	1073.4708483896541	6535076.2159038661	328902.96740274294				
incremental-md-incl-az-candidate	26	5	False	0.0018341231712888373	1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816	1156.3908075144761	1156.3908075144761	0.69968258251944271	1.8649027127121089	6535076.2159038661	328902.96740274294	1073.4708483896541	1073.4708483896541	6535076.2159038661	328902.96740274294	0.00079554042585623576	-0.0003627413519557976	-0.0010994648417694819	341.77760384557774
raw-covariance-spherical-candidate	26	6	False		1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816					6535077.1099727219	328901.70989644015	1066.9143313799184	1066.9143313799184	6535077.1099727219	328901.70989644015				
incremental-md-incl-az-candidate	26	6	False	0.0030279775773978113	1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816	1150.5819168864928	1150.5819168864928	0.82548630665353084	1.8445833899829596	6535077.1099727219	328901.70989644015	1066.9143313799184	1066.9143313799184	6535077.1099727219	328901.70989644015	0.0023548473652415199	0.0021040786919779286	-0.0014389202287690139	340.30344278737596
raw-covariance-spherical-candidate	26	7	False		1150.78	0.75049157835756164	1.8151424220741026	6535086.4314907305	328909.09243964258	1070.2293205054816					6535075.11231633	328904.57062239433	1072.1815640078969	1072.1815640078969	6535075.11231633	328904.57062239433				
